id,created_at,user_id,character_1,character_2,title,description,video_url,notation,damage,difficulty,no_ultimate,midscreen,corner,assist_combo,after_parry,category,starter,approved,upvotes,game_version,is_outdated,fuse_type,downvotes,works_on_characters,meter_cost,slug,fury
52c17715-2a6d-4e57-9d95-63db65a17c3d,2025-10-14T16:28:49.807797+00:00,0379a8bf-dd70-44ac-925d-4f66f38fa518,Vi,,Near Corner 4x EWGF,Very difficult high damage corner combo,https://www.youtube.com/watch?v=TQiUTKCSp3A,5M › 5H › 6S1 ~ L ~ { M } › 6S1 ~ {M} › 6S1 ~ { M } › 6S1 ~ { L } ~ { M } › S1 › 5H ~ H › dl 2H › j. H › j. S2,519.0,advanced,False,False,True,False,False,combo,,True,0,1.0.1.1,False,,0,[],0,vi-near-corner-ewgf-519dmg-QKoIAtH7,False
c9324925-f031-4e0c-b946-a17150c9d2e8,2025-10-12T09:43:57.74586+00:00,116faada-c90a-4ab1-93dd-dc1cdfdd6f4a,Ahri,,Ahri Combo(corner and midscreen),Ahri Combo from SQuirrell147. Works corner and miscreen,https://x.com/SQuirrel147/status/1976415081522135110,5M 5H 6S2 7S2 falling (delay) j.H 9 j.H 6S2 S1 66 (delay) j.H 66H 9 j.2H j.H S1 j.H 2S2 7S1 3S2 S2,500.0,intermediate,False,False,False,False,False,combo,,True,1,1.0.1.1,False,,0,[],0,ahri-ahri-combocorner-and-500dmg--W0I2Qcc,False
c31eb9ed-9782-4770-805f-6408b50bfbaf,2025-10-07T15:24:21.319899+00:00,e56181da-0226-47f0-981d-85f0e1a40964,Vi,,Optimal Damage Corner to Corner,"'m.' = MASH
Corner to Corner",https://www.youtube.com/watch?v=C7603RHpBa8,M > H > 6S1 > L > [ M ] > 6S1 > [ L ] > S1 > 66 M > H > H > S1 > H > H > m. S2 > 4S1 > L > M,502.0,advanced,False,False,False,False,False,combo,,True,4,1.0.0,False,,0,[],0,vi-optimal-damage-corner-502dmg-3A-xJb3T,False
8c49610d-7914-45a8-92c2-3e1d613e5d4c,2025-10-11T04:34:42.672794+00:00,ecde206f-e8ce-466d-b9bc-996a57c4372c,Warwick,Ekko,Easy Warwick/Echo Combo,easy echo back assist combo w/ warwick,,M H 2H j.M j.H S2 4T (delay)S2 T 66 (charged)j.S2 T j.S1 6S2 2S2 S1 + [ L M or H ],613.0,intermediate,False,True,False,False,False,combo,,True,1,1.0.1.1,False,,1,[],1,warwick-ekko-easy-warwickecho-combo-613dmg-Y5zZA0xe,False
9f38b8e9-0a3e-4917-bd7c-dfcee31c376c,2025-10-14T02:21:24.874461+00:00,9eef37e8-a090-4cbc-9fb6-d82b8cbdb786,Illaoi,Ekko,Illaoi + Ekko Assist Flashy 1 Bar 1 Tentacle ,"Notes: Start charging the 4S2 just before the enemy hits the ekko assist, Dash for the Charged H, right after the first tentacle attack so u get it to the correct height to continue, if whiffed or without other tentacle setted, end the string early with j. M H S2 S1/S2+MHL",https://youtu.be/fbu1UuNisFc,L > M > H > S2 + 4T > delay > Charged 4S1 > Delay > 66 > Charged H > 66 > M > H > 2H > j. M > H > S1 > Land > j. M > H > S2 > S1 / S2 + L M H,559.0,advanced,False,True,False,False,False,combo,,True,1,1.0.1.1,False,double-down,0,[],1,illaoi-ekko-illaoi-ekko-assist-559dmg-fyRvWsvn,False
23a134f0-a801-496b-82e7-7ba9c5dc986d,2025-11-05T14:51:14.124207+00:00,528bf037-1e0f-4d90-82e4-d0acb03bd5b1,Blitzcrank,Yasuo,"2XKO - Blitzcrank & Yasuo | Fury Mid-Combo (2 Meters, 1097 DPS)",Need Fury — can use Sidekick or dead Yasuo.,https://youtu.be/UXxrO1TEWEE,M > 2M > 2T > H > 2H > M+T > D > dl.H > 2H > 2j.[H] > j.H > H > 2H > j.2H > H > S1 > S1+M1,1097.0,advanced,False,True,False,False,False,combo,neutral,True,1,1.0.1.1,False,sidekick,0,[],2,blitzcrank-yasuo-2xko-blitzcrank-yasuo-1097dmg-ByOCz6S2,True
71a8d17b-5ab5-4e89-8c96-172af0c178ee,2025-10-14T23:02:59.5641+00:00,1b688491-1da6-49c0-885b-0d1dc59bdcbe,Warwick,Blitzcrank,Warwick Blitz Out of Corner Combo,Warwick combo out of the corner. Delay 2S1 after 3H slightly so they're low enough to the ground. Timing makes it a bit inconsistent after the charged 2S1,https://x.com/Mlarcin/status/1976749056048480492/video/1,"5M , 2M , 5H , 3H , (delay)2S1 > j.L , 5L , 5M , 5H ,(charged) 2S1 > 5M , 6S2 , S2 , S2 , S2 , T , S1+L , T , S1 + L , j.2S2 , S1 + L",808.0,intermediate,False,False,True,False,False,combo,,True,1,1.0.1.1,False,,0,[],3,warwick-blitzcrank-warwick-blitz-out-808dmg-NiHQDGd9,False
1c696498-454f-4c3c-ba94-0f90d78a0df8,2025-10-08T00:31:00.181252+00:00,397f5e92-8b30-407f-8d5a-2a6dc6059e8b,Braum,Darius,800+ dmg anywhere on screen,"Actual video:https://x.com/weebstick_/status/1975291412653744622?t=BkpSmMhnvYMFm459sGyH1g&s=09

 This setup works after any braum s2 s2 so just do you bnb, use Darius back assist to stall as the second S2 hits. Then Braum  5H 5H, S1 and immediately tag to Darius and do headless. The opponent is frozen after the super. Be creative after that.",https://x.com/weebstick_/status/1975291412653744622?t=BkpSmMhnvYMFm459sGyH1g&s=09,M H 6H 6H 2S2 6H 6H [ S2 ] M S2 S2 T H H S1 T M + S2 2S1 2T [ j.H j. ] j.S1 M + S2 M + S2,,advanced,False,False,False,False,False,combo,,True,3,1.0.1,False,double-down,1,[],1,braum-darius-800-dmg-anywhere-MBlq3R_6,False
51a7bdb2-61b0-444d-8bb1-cabafeb5752b,2025-10-24T06:07:30.528875+00:00,6efb71eb-1db8-4fe4-b93a-62b1513ddb69,Braum,Blitzcrank,Midscreen Braum+Blitz 5M starter unbreakable bnb,"Midscreen 920dmg combo with a 5M starter, you need to already have Braums unbreakable passive active, but you can charge Blitzcranks steam mid combo.",https://www.youtube.com/watch?v=JysOl7TjPsE,5M > 5H > 6H > [ S2 ] > 66 > 5M > 5H > 2S2 > 6 H > S2 > S2 > 4T > S1 > S2 + M > T > [ S1 ] > 4S1 > 4 [ S1 ] > 2T > j. H > j. S1 > S1 + L,920.0,intermediate,False,True,False,False,False,combo,neutral,True,2,1.0.1.1,False,double-down,0,[],2,braum-blitzcrank-midscreen-braumblitz-starter-920dmg-KYod1dN6,False
2e61677a-60bf-480c-8d02-68b6fa61ef1f,2025-11-01T03:40:41.494548+00:00,4c64c7ad-d6f7-4782-8784-02fcc05ae6fc,Warwick,Yasuo,Full Bloodlust combo w/Yasuo (Midscreen),"S1 (or 3H) into Full Bloodlust combo w/Yasuo, works on midscreen (& maybe on corner). Can be optimized. 2x assist or Double down fuse (need to be try with Freestyle).",https://medal.tv/fr/games/2xko/clips/lpVQSX5aFXqOM_gdB?invite=cr-MSxPZnksNDY5MTYxOTYx,S1 > 6S2 > S2 S2 S2 > T > H > 2S2 > T > 2S1 ~ 2H > M > 2T > j. H > j. S1 > 6S2 > 2S2 > S1 + L,568.0,intermediate,False,False,False,False,False,combo,neutral,True,0,1.0.1.1,False,,0,[],1,warwick-yasuo-full-bloodlust-combo-568dmg-9Hkjmbfy,False
d298e136-99b4-491b-a8d0-b8bff1bd55b5,2025-10-07T01:23:56.241265+00:00,a6a5981f-cc82-4c0f-ae22-b732671f487d,Yasuo,Ekko,Yasuo TOD midscreen,"Yasuo TOD with Ekko, freestyle fuse

This combo kills Braum, you can optimize with Ekko after landing Yasuo's bnb

Using Ekko's supers can lead to kill characters, even Braum",https://youtu.be/nbL1cIZSxlE,M > H > S1 > 2S1 > M > 2S1 > M > j.S2 > 6 [ S1 ] > 2S1 > M > j.5H > j.2H > j. [ S1 ] > 2S1 > 2H > (delay) 6 [ S1 ] > 2S1 > M j.2H > S1 > T > T > j.S1 > (delay) > S2 > land > [ S2 ] > (delay until crossup) > SUPERTWO > 2S2 > 6S1 (Only two hits) > SUPERONE > S2 > 6S1 (Only two hits) > SUPERONE > S2 > 2T > j.2H > j.S1 > j.S1 > j.S2 > SUPERTWO > [ S1 S2 ],1112.0,advanced,False,True,False,False,False,combo,,True,3,1.0.0,True,freestyle,0,[],3,yasuo-ekko-yasuo-tod-midscreen-1112dmg-iNsf3Pov,False
d3962a9e-85b9-4005-91d9-ee7617f0a668,2025-10-15T09:30:20.511055+00:00,81389eff-1a89-41ed-9e7d-57a2e11f548e,Warwick,Ahri,100% Bloodlust DD Combo,,https://x.com/ChayBenji/status/1976421478108479504,M > H > 2S2 > H > 2H > 2S2 > T > H > 2H > 9M > H > 3S2 > 2H > 2T > H > S1 > 6S2 > 2S2 > S1 + L,644.0,intermediate,False,True,False,False,False,combo,,True,2,1.0.1.1,False,double-down,0,[],1,warwick-ahri-100-bloodlust-combo-644dmg-TG_7Bf3y,False
423327f9-1873-4821-9e71-3a83dd839ffc,2025-11-06T18:11:00.233744+00:00,917f8c91-5ecf-47e5-a0b2-a4ee9d48ed01,Ekko,Yasuo,Ekko Yasuo combo,If no spe 3 with yasuo you can just spe S1 while landing,https://youtu.be/m3XSYmD3afc,"6S1 , S2 + L , 2S2 , S2 , S1 , S2 , M , 6S2 , S2 , 2 + S2 , charged 2H , j. charged H , (delay) j.S1 , S2 , H , 2T , j.M , j.2H , j.S1 , j.S1 , j.S2 , landS2 + M > S1 + S2",764.0,intermediate,False,True,False,False,False,combo,,True,1,1.0.1.1,False,,0,[],1,ekko-yasuo-ekko-yasuo-combo-764dmg-NIctmssg,False
38a5be71-acb3-42e7-8a14-c300ccc39ee2,2025-11-22T03:50:34.023107+00:00,a98d1d28-896e-4f90-b087-011c9ef50bca,Warwick,,WW Medium Hit Classic BnB,"Pretty simple, pretty mashable, works anywhere
gets about 60% blood
WARNING: The launcher will miss if your first medium hit is a tipper! This bothers me a lot!",,"M > 2M > H > 2H , 9 , j.M > j.H > j.S1 , 6S2 , S2 > S2 > S2 > S2 + M",517.0,beginner,False,False,False,False,False,combo,,True,1,1.0.1.1,False,,0,[],1,warwick-medium-hit-classic-517dmg-4RsTxnhx,False
e5860d83-b285-4f82-9d2d-31e128f4ce79,2025-11-10T01:29:53.634674+00:00,528bf037-1e0f-4d90-82e4-d0acb03bd5b1,Blitzcrank,Yasuo,2XKO | Blitzcrank & Yasuo cancel Combo 424+611 (100%) DPS - 2 Meter,"2XKO cancel combos
Yasuo & Blitzcrank 100% demage
#2xko  #2XKOCOMBOS #blitzcrank #yasuo #blitzcrankyasuo",https://youtu.be/a4WhVMdiTZs,M > 2M > H > 2H > 9 > j.M > j.2H > j.H > 2H > j.2H > H > T > 8 > dl.j.2S2 > S1+L > T:YASUO > 9 > j.[S1] > 2S1+M > 2S1+H > 2S1+2S1 > [S1] > 2S1+M > 9 > j.2H > S1 > S1 > S2 > S2+M,1035.0,intermediate,False,False,True,False,False,neutral,neutral,True,1,1.0.1.1,False,,0,[],2,blitzcrank-yasuo-neutral-2xko-blitzcrank-yasuo-1035dmg-HgxWl1F8,False
5a822f7f-cd60-4a87-8909-511899cd5b92,2025-11-22T20:52:59.028856+00:00,77f18da0-f444-49f7-86fb-9b96276866f8,Darius,Ekko,Darius / Ekko 3H time winder combo ,I've replaced 66 with Dashup because depending on spacing a single dash might not reach,https://www.youtube.com/watch?v=ocEXsuISBJM,3H 4T 2S2 Dashup M H 6H 2S1 Dashup 6S2 6S2 S1 + S2,773.0,intermediate,False,True,False,False,False,combo,neutral,True,1,1.0.1.1,False,,0,[],3,darius-ekko-time-773dmg-ajBXulSN,False
86c4121c-48b2-443c-b368-1d61de2e0afc,2025-12-12T15:50:20.380456+00:00,e7eec892-b196-40f3-899e-609c146c3346,Ahri,Braum,Ahri Near Corner Double Down Extension into Unbreakable,,,M H 6S2 7S2 S1 66 j. [ H ] H j.2H j.H H j.M j.H 66 j.M 3S2 6T L + S1 T j.S2 2S2,,advanced,False,False,True,False,False,combo,,True,1,1.0.1.1,False,double-down,0,[],1,ahri-braum-ahri-near-corner-tzf13kN0,False
d2f1201c-9976-425f-83b4-449b2fa39dbd,2025-12-06T00:03:07.389388+00:00,f658b4be-6dd0-4139-95ce-8804b87394f3,Vi,Jinx,VI AND JINX COMBO,,,9 > H > H > 6 S1 > L > [ M ] > 6 S1 > [ M ] > S1 > L > M > H > [ S2 ] > 2T > H > 2H > [ H ] > 2S2 > S1 + M > (delay) S2 + M,698.0,advanced,False,True,False,False,False,combo,neutral,True,1,1.0.1.1,False,double-down,0,[],2,vi-jinx-and-jinx-combo-698dmg-KHcwq2Uf,False
4c9529be-b850-4099-abac-3883181a147e,2025-12-18T11:30:30.627997+00:00,c083e0de-f67a-43e3-904c-7f432269a849,Ekko,Warwick,[Ekko w. Warwick assist] - No bar requirement on Ekko BnB,"Selfmade Ekko combo with Warwick assist that does not require super usage from Ekko nor Warwick unless needed. Good extention of Ekkos typical BnB particularly if he has no bar or you want to save it for S2 super.
Games",https://www.youtube.com/watch?v=zk5LyneWNJE,M > H > S2 > T > S2 > 6 6 > M > H > S2 > 2S2 > 3S2 > M > 2H > 9 > (partialcharge) j. H > (delay) j. S1 > S2 > 2T (Warwick) > j. 6S1 > 2S2 > S2 + M,,advanced,True,True,True,False,False,combo,neutral,True,1,1.0.1.1,False,,0,[],1,ekko-warwick-ekko-warwick-assist-mwJwTdjy,False
c33d4acb-2763-43b4-8df4-61c805e9ef8c,2025-12-20T22:49:28.778674+00:00,c083e0de-f67a-43e3-904c-7f432269a849,Ekko,Warwick,[Ekko w. Warwick assist] - Hard corner combo utilizing 2x assist,Combo that is pretty much a BnB for most high level Ekko players but with utilizing Warwicks damaging anti air assist in 2x Fuse to get some serious damage.,https://www.youtube.com/watch?v=9zLuwa6VG0I,L > M > H > S2 > S2 > L > M > H > S2 > 2S2 > j. [ S2 ] > L > M > H > S2 + M > S2 > j. M > 2 8 > S2 > 6S1 > 4T > 6S1 > 4T > 6S1 > 2T > S1 > 6S2 > 2S2 > S2 + M,,advanced,False,False,True,False,False,combo,neutral,True,1,1.0.1.1,False,2x-assist,1,[],2,ekko-warwick-assist-a7Wg0p3S,False
3ad17a3d-01fe-4e4f-912a-17f1a6f3875f,2025-12-20T17:14:11.407789+00:00,a704392b-1472-4b45-b857-78daab5706ad,Vi,Ekko,Vi Ekko Throw Combo,"Starts with a Vi throw. Doesn't wrk if too close to the corner. (66, 44 means you may have to adjust your position with a forward/back dash depending on your position when initiating the combo. After tag launcher you can also end with j.[H] > j.S2 > S2 Super for 509 damage",https://youtu.be/f28v8D5W3Qs,"throw > 4T > j. S2 > T > [ 2S2 ] > [ H ] > [ 2H ] > 2S2 > (  66 , 44 ) H > 2T j. [ S1 ] > S2",405.0,intermediate,False,True,False,False,False,combo,throw,True,1,1.0.1.1,False,,0,[],0,vi-ekko-ekko-throw-combo-Lb2_IW9T,False
f4458593-5e26-4dbf-b049-7cd5309442df,2026-01-07T20:03:38.429608+00:00,570702ce-2d14-4506-bbae-d4a225e08352,Ahri,,No rejump starter,,,M H 6S2 7S2 S1 66 [ H ] H 2H 9,,intermediate,False,False,False,False,False,combo,,True,1,1.0.1.1,False,,0,[],0,ahri-rejump-starter-L69V9UvV,False
e7c820f9-8e5e-40ee-a521-00cfc10d6573,2025-12-20T16:43:33.583046+00:00,a704392b-1472-4b45-b857-78daab5706ad,Vi,Ekko,Vi Ekko 2x Assist combo,"Start Vi. Doesn't work if too close to the corner. After the tag launcher you can either end with j.[S1] which will limit strike (total damage 569) or with j.[H] > j.S2 > S2 Super if you want to get the most damage (total damage 693). Also works from a light, which does 463 on limit strike and 587 with super.",https://youtu.be/YE2oy-akbvM,M > H > S2 > 4T > 66 > 9 > j. [ H ] > 4T > 2S2 > T > 66 > M > H > 2H > j. M > j. H > j. S2 > H > 2T > j. [ H ] > j. S2 > S2 M (Super),693.0,intermediate,False,True,False,False,False,combo,,True,1,1.0.1.1,False,2x-assist,0,[],0,vi-ekko-ekko-assist-combo-693dmg-ILj0zrRx,False
f9b19298-c232-43ba-b65f-9ce53f2f9ac2,2026-02-01T03:52:07.897359+00:00,6850f404-8f53-4757-a871-80e7f553308c,Vi,Illaoi,"[Freestyle] High Damage, Flexible Ender","-- Currently does not work as the Illaoi bug on 6T is still in the game --

A consistently high damage combo route with Vi start. This combo needs the Freestyle fuse to work.

Your ender options are:

- Don't Tag Launch, 5S2 with Vi (Limit Strike)
- Tag Launch, Illaoi jS2~S1 Super ender (1 bar, good damage)
- Tag Launch, Illaoi jS2~Ultimate (3 bars, ToD on 900-950hp characters)

Works anywhere on the screen and gives you the corner position",,"M H 6S1 , L [ M ] [ M ] [ L ] 6S1 , L M H T j. [ H ] [ S1 ] T H S2 (delay)2S1 T [ S1 ] , S2 / 2T j.M j.S2 , S1 + L / S1 + S2",973.0,advanced,False,False,False,False,False,combo,,True,0,1.0.1.1,False,freestyle,0,[],3,vi-illaoi-freestyle-high-damage-slOkLLxO,False
779498ec-1ad8-4637-838a-ac306091c6a4,2025-12-18T19:49:11.398949+00:00,c083e0de-f67a-43e3-904c-7f432269a849,Ekko,Warwick,[Ekko w. Warwick assist] - Swag throw combo with Ekko S2 super,Very hard timing combo from throw. Requires to have a clone already out as Ekko,https://www.youtube.com/watch?v=mc2JEUpqNZ4,S2 > (delay) > M + H > (kara/plink) S2 ~ M > S1 > 2S2 > 66 > (charge) 6S2 > 2S2 > 66 > 2T > j. H > 6S1 > 6S2 > 2S2 > S2 + M,,advanced,True,True,False,False,False,combo,throw,True,1,1.0.1.1,False,,1,[],2,ekko-warwick-ekko-warwick-assist-kdVYxfSQ,False
bdbfef8e-b7f3-4013-bb96-8c8db66c6a53,2026-01-21T16:11:01.718273+00:00,d883f477-f7ab-4ad2-acc7-7b914c14c4fd,Darius,,ex combo trial 3,,,M H 6 + S2 M H S2 S2 M H 6 + H j.S1 j.H H 2H 2 + S1,,intermediate,False,False,False,False,False,combo,counter-hit,True,0,1.0.1.1,False,,0,[],0,darius-combo-trial-ryXeVQjy,False
f53b86c7-ef41-43e7-a8aa-2321bf97e154,2025-10-08T22:10:18.450605+00:00,24696a98-4be4-43bc-a521-526258cf20c0,Warwick,Vi,[848 Dmg For 1 Bar] Warwick + Vi Combo from 5M or 2M (100% BloodLust Filled),"[DOESNT WORK VS YASUO] My take on HIGH DAMAGE and LOW COST Combo for Warwick Vi, this combo is can be done from anywhere, but if you're close to the corner it's easier, if you're far from it then Vi [[S1]] > [S2] might need a microdash to land

(Sorry for the notation it's big and chunky)",https://youtu.be/_Ky_Wf98C7E,M > H > 3H > 2S1 ~ L > (delay) L > M > 2H > j. L > j. M > j. H > j. S1 > 6S2 > S2 > S2 ~ T > S2 > S2 + M > land T > T > [ [ S1 ] ] > [ S2 ] > 2T > [ j. H ] > j. S1 > 6S2 > 2S2 > S1 + M,848.0,advanced,False,True,False,False,False,combo,neutral,True,6,1.0.1,False,double-down,2,[],1,warwick-vi-848-dmg-for-848dmg-zDHDqxI1,False
01848f15-6ca3-489f-b6d8-12168da73921,2025-11-06T03:57:26.380457+00:00,88dee4a0-6e5d-4e6b-a0f5-3defc72142ca,Jinx,Teemo,Jinx Teemo 950 Combo from 66M,"#2XKO_Jinx #2XKO_Teemo 950 Combo from 66M.

Keep the dummy as low as you can when doing 4H > j.S2. You can look at when Jinx's spin starts to accelerate and delay it a little bit. 

(I messed up Teemo's j.2h, that's why it says 945)",https://x.com/LunaElysean/status/1984413076557582569,"66M > 4H > (delay)S2 , run , 4H > landS2 > 4S2 , run , 66M > 2H > j.H > 2H > T > [ H ] > j.M S2 > T > S2 M > 6S1 > S2 M > 2H > 3H > 2T > j.H > j.S2 > S2 M",950.0,intermediate,False,True,False,False,False,combo,neutral,True,1,1.0.1.1,False,double-down,0,[],2,jinx-teemo-jinx-teemo-950-950dmg-IbX9BHth,False
f29f28ac-2165-4f39-991b-3c0b03fdcaf4,2025-12-23T09:37:36.294892+00:00,b2eaf023-505f-4a9a-b8c6-870a1243cbfc,Vi,Teemo,2 HITS KO,"Starting with a Vi jumping attack, you can land a few hits and then use Vi’s S1 (Vault Breaker) to connect additional hits and launch the opponent.

In the air, follow up with an aerial combo while calling Teemo to place a mushroom.

Tag in and perform Super 2 (Noxious Surprise), then use down S1 (Sharpshooting Scout Up) to make the opponent rise from the combo.

At this point, you’ve dealt 555 points of damage.

Perform a forward jump and grab with Teemo.

When Teemo lands, use his diagonal heavy (Treasure Hunt) to extend the combo, then press down Tag to call Vi during Teemo’s shoryuken animation.

As Vi enters, perform M → H → S1, and finish with Super 2 (Hyper Crater Maker) — mash the S2 button for extra damage.

Total damage: 555 + 407 = 962.",https://youtu.be/efgJOC0IDyo,j.H > M > 2M > H > H > (delay)S1 > L > M > H > 2H > j.M > H > T > S1 > T > S2 M > 2S1 > j.M H > 3H > 2T > M > H > S1 > S2 M,962.0,intermediate,False,False,False,False,False,combo,punish,True,1,1.0.1.1,False,,0,"['Vi', 'Teemo']",1,vi-teemo-hits-962dmg-D6kxTZ3b,False
2ac38792-17c7-4d9b-919c-018e020746dd,2026-01-16T04:18:45.353057+00:00,730db25d-418b-48b2-9bfb-cf8db997eb2e,Warwick,Ekko,"Touch of Blood (Freestyle, 1 Bar)","If mid screen/back to corner, you must cancel the first hit of WW j.S2 { j.S2 (1) > S2 }, but if slightly forward from mid screen, you can instead let the full j.S2 rock out before cancelling { j.S2 (2) > S2 }.

If you aren't near the corner after the bite, then skip the headbutt and go straight into DP > super. 

Tight timings to get the Ekko j.[H] into the bite.

Note that you switch sides twice as Warwick, so the bite input will be the same direction as the timewinder input.",,5M > 2M > 5H > 2H > 9 > j. M > j. H > j. S2 > 4T > j. S2 > land > 66H > 2S2 > 5T > 66 > 9 j.[H] > T > land > 6S2 > 6S1 > 2S2 > S1 + L,635.0,advanced,False,True,True,False,False,combo,neutral,True,1,1.0.1.1,False,freestyle,0,[],1,warwick-ekko-touch-blood-freestyle-635dmg-hDhbNb5H,False
1ad28b7c-5dd6-405f-9d6d-f4ac2b570a71,2025-10-11T16:45:00+00:00,2d5b2ae7-8552-44a7-b7c9-3853f5e7c868,Ekko,,Ekko Wall Cling Corner Combo,Corner combo utilizing Ekko wall cling mechanic,https://x.com/0NIB0/status/1975744514942722507,5M > 5H > 2H > (charge) 2S2 > Wall Cling > L > 5M > 2H > j.M > j.H > j.S1 > 6S2 > 2S2 > j.S2 > j.S2 > S1 super,,advanced,False,False,True,False,False,combo,,True,2,1.0.1.1,False,,3,[],1,ekko-wallcling,False
4db5b7a1-bfeb-4c18-957e-64faf4f23199,2026-01-16T04:52:50.382963+00:00,730db25d-418b-48b2-9bfb-cf8db997eb2e,Ekko,Vi,Wacky Stuff off Ekko 5M (back to corner),"Works if back is to corner at combo start, and if a bit back from midscreen. You have to be on the other side of the opponent before the tumble completes and charge 2[H] to send them back the other way, so if this started in the corner, you'd have to find a way to steal the corner in time. It may be possible, but I haven't labbed a corner version of this.",,M > H > T > S2 > S2 > T > [ S1 ] > T > 66 > ] S1 [ > 2 [ H ] > S1 > S2 + M > 66 > 9 j. [ H ] > (delay) j.S1 > j.2S2 > land > 2S2 > S2 > 2T > j. [ H ] > j.S2 > S1 + S2,800.0,advanced,False,False,False,False,False,combo,neutral,True,1,1.0.1.1,False,freestyle,0,[],3,ekko-vi-wacky-stuff-off-800dmg-DeWAvesM,False
f4525edb-3d43-478d-a35b-cf9042e77b48,2025-12-26T17:15:44.117504+00:00,a704392b-1472-4b45-b857-78daab5706ad,Ekko,Vi,Throw combo Ekko Vi,"Ekko start, works anywhere on the screen and can end either with a limit strike (377 damage) or any super if you cancel S2 before the final hit comes out. The ""502"" damage given in the combo's description is for a S1 super finish.",https://youtu.be/LhW9d5p1Eyg,throw > 4T > j. [ H ] > 4T > j. S2 > T > [ S1 ] > S2 ( > any_super ),502.0,intermediate,False,True,True,False,False,combo,throw,True,1,1.0.1.1,False,2x-assist,0,[],0,ekko-vi-throw-combo-ekko-502dmg-HdXynFc-,False
1d553ba9-3d30-4eeb-840d-afe7f437e81b,2025-12-25T15:05:58.326313+00:00,c083e0de-f67a-43e3-904c-7f432269a849,Warwick,Ekko,"[Warwick w. Ekko assist] - Hard corner combo with Ekko assist, lots of DMG for 1 bar ","Corner combo with Ekko assist that does massive damage for only 1 bar, does however build the opponent a lot of break meter.",https://www.youtube.com/watch?v=uUVn7BNL_Qk,"M > H > 2H > (delay) 2 S2 > L > M > H > (charge) 2S1 > j. M > 6 S2 > 2 S2 > 6T > 2 S2 > T > (delay, charged) S2 > 2S2 > 2T > j. H > j. 6S1 > 6S2 > 2S2 > j. 6S1 > 6S2 > 2S2 > j. 6S1 > 6S2 > 2S2 > L + S1",,advanced,True,False,True,False,False,combo,,True,1,1.0.1.1,False,,0,[],1,warwick-ekko-warwick-ekko-assist-Fvmg7cSI,False
c90c5d49-50f8-446d-bbcb-ddf954284c67,2025-11-22T04:50:03.194743+00:00,a98d1d28-896e-4f90-b087-011c9ef50bca,Warwick,,WW 100% Blood Corner Corn,"Pretty much a regular BnB with a nice 2S2 slapped on the start.
For the 2S2 delay you gotta wait 6-13f, and you cant buffer the L after, you just gotta practice hitting the timing.
Depending on how long you wait, you can hit anywhere from 553 to 575 damage.",,"M > 2M > H > 2H , (delay)2S2 , L > M > 2M > H > 2H , 9 , j.M > j.H > j.S1 , 6S2 , S2 > S2 > S2 > S2 + M",575.0,intermediate,False,False,True,False,False,combo,,True,1,1.0.1.1,False,,0,[],1,warwick-100-blood-corner-553dmg-ITwAoG-4,False
b63a199a-873d-4a30-8f71-420050cefccb,2026-01-04T17:49:31.774027+00:00,ce4fabdd-b8a9-411d-b06a-f69d954b2350,Warwick,Illaoi,warwick illaoi corner combo,[not teamo] corner combo 720 dammage and give a blood rage at warwick,https://www.youtube.com/watch?v=NdYYXCZn5JM,M > H > 2S1 (hold) > H > 2H > 9M > H > S1 > T > 2S2 > (delay)6T > 2S2 > T > 2S1 > (delay)2T > H (hold) > S1 > 6S2 > 2S2 > S1 M,729.0,intermediate,False,False,True,False,False,combo,neutral,True,1,1.0.1.1,False,2x-assist,0,[],1,warwick-illaoi-corner-729dmg-iHiQ89CW,False
f3217534-7ce4-4fc2-9963-875862f8deac,2025-10-09T14:29:31.355071+00:00,738dd834-2d88-4204-8217-9f992c38c9c3,Warwick,Vi,WW / Vi Bloodlust Builder (2S1~L Starter),"Full bloodlust build from a 2S1~L hit. Works if you cross up or not.
Time the 6T with the second hit of WW 2S2. Semi-strict timing.",,"2S1 (whiff) ~ L , L -> M -> 2S2 -> (delay) 6T -> 66 -> S1 , 6S2 -> S2 ~ S2 ~ S2 -> ( S2 + M )",492.0,intermediate,False,True,False,False,False,combo,neutral,True,3,1.0.1,False,,0,[],1,warwick-vi-bloodlust-builder-2s1l-DSSCshe3,False
